Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-OCTOBER-2017,,,,,,,,,,,,,,,
MSitAE-SEPTEMBER-2017,RF4,London Commissioning Region,"Barking, Havering And Redbridge University Hospitals NHS Trust",19992.0,721.0,2513.0,3014.0,1.0,15.0,70.0,0.0,4773.0,0.0,0.0,45.0
MSitAE-SEPTEMBER-2017,R1H,London Commissioning Region,Barts Health NHS Trust,28070.0,689.0,10560.0,5228.0,0.0,46.0,1191.0,0.0,6676.0,0.0,0.0,1675.0
MSitAE-SEPTEMBER-2017,AD913,London Commissioning Region,Beckenham Beacon Ucc,0.0,0.0,4364.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RYX,London Commissioning Region,Central London Community Healthcare NHS Trust,0.0,0.0,18273.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RQM,London Commissioning Region,Chelsea And Westminster Hospital NHS Foundation Trust,16776.0,0.0,7769.0,1492.0,0.0,49.0,311.0,0.0,3680.0,0.0,0.0,754.0
MSitAE-SEPTEMBER-2017,RJ6,London Commissioning Region,Croydon Health Services NHS Trust,6488.0,0.0,8668.0,1337.0,0.0,47.0,245.0,0.0,2302.0,0.0,0.0,372.0
MSitAE-SEPTEMBER-2017,Y02696,London Commissioning Region,Edmonton GP Walk In Centre,0.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RVR,London Commissioning Region,Epsom And St Helier University Hospitals NHS Trust,12183.0,485.0,0.0,601.0,2.0,0.0,50.0,0.0,3257.0,9.0,0.0,174.0
MSitAE-SEPTEMBER-2017,RJ1,London Commissioning Region,Guy's And St Thomas' NHS Foundation Trust,11559.0,698.0,2902.0,1221.0,0.0,1.0,94.0,0.0,3015.0,0.0,0.0,692.0
MSitAE-SEPTEMBER-2017,Y03082,London Commissioning Region,Harold Wood Walk In Centre,0.0,0.0,3773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RQX,London Commissioning Region,Homerton University Hospital NHS Foundation Trust,9964.0,0.0,0.0,440.0,0.0,0.0,47.0,0.0,1599.0,0.0,0.0,182.0
MSitAE-SEPTEMBER-2017,RY9,London Commissioning Region,Hounslow And Richmond Community Healthcare NHS Trust,0.0,0.0,4604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RYJ,London Commissioning Region,Imperial College Healthcare NHS Trust,9582.0,3957.0,10098.0,2869.0,40.0,151.0,602.0,4.0,3336.0,18.0,0.0,1095.0
MSitAE-SEPTEMBER-2017,RJZ,London Commissioning Region,King's College Hospital NHS Foundation Trust,16887.0,1581.0,5103.0,3336.0,0.0,179.0,535.0,0.0,4408.0,0.0,0.0,533.0
MSitAE-SEPTEMBER-2017,RAX,London Commissioning Region,Kingston Hospital NHS Foundation Trust,8697.0,1059.0,0.0,811.0,0.0,0.0,91.0,1.0,1921.0,0.0,0.0,479.0
MSitAE-SEPTEMBER-2017,RJ2,London Commissioning Region,Lewisham And Greenwich NHS Trust,17862.0,0.0,5891.0,2248.0,0.0,149.0,394.0,0.0,4292.0,0.0,0.0,639.0
MSitAE-SEPTEMBER-2017,R1K,London Commissioning Region,London North West University Healthcare NHS Trust,11272.0,0.0,15495.0,4847.0,0.0,123.0,1224.0,0.0,4664.0,0.0,0.0,577.0
MSitAE-SEPTEMBER-2017,RP6,London Commissioning Region,Moorfields Eye Hospital NHS Foundation Trust,0.0,7937.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,18.0,0.0,232.0
MSitAE-SEPTEMBER-2017,RAT,London Commissioning Region,North East London NHS Foundation Trust,0.0,0.0,5080.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RAP,London Commissioning Region,North Middlesex University Hospital NHS Trust,13579.0,0.0,0.0,1926.0,0.0,0.0,158.0,2.0,2712.0,0.0,0.0,248.0
MSitAE-SEPTEMBER-2017,Y02973,London Commissioning Region,Orchard Village Walk-In-Centre,0.0,0.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RT3,London Commissioning Region,Royal Brompton & Harefield NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0
MSitAE-SEPTEMBER-2017,RAL,London Commissioning Region,Royal Free London NHS Foundation Trust,17528.0,0.0,2954.0,3215.0,0.0,0.0,899.0,0.0,3643.0,0.0,0.0,610.0
MSitAE-SEPTEMBER-2017,RAN,London Commissioning Region,Royal National Orthopaedic Hospital NHS Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
MSitAE-SEPTEMBER-2017,Y03047,London Commissioning Region,St Andrews Walk-In Centre,0.0,0.0,1749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RJ7,London Commissioning Region,St George's University Hospitals NHS Foundation Trust,12763.0,0.0,1307.0,1402.0,0.0,1.0,0.0,0.0,3875.0,0.0,0.0,737.0
MSitAE-SEPTEMBER-2017,F84747,London Commissioning Region,The Barkantine Practice,0.0,0.0,2219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RAS,London Commissioning Region,The Hillingdon Hospitals NHS Foundation Trust,5361.0,0.0,7670.0,1532.0,0.0,38.0,187.0,0.0,2053.0,0.0,0.0,146.0
MSitAE-SEPTEMBER-2017,Y03094,London Commissioning Region,The Junction Hc - Unregistered Patients,0.0,0.0,3122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,E84068,London Commissioning Region,The Ridgeway Surgery,0.0,0.0,3054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RRV,London Commissioning Region,University College London Hospitals NHS Foundation Trust,10973.0,0.0,0.0,1323.0,0.0,0.0,144.0,0.0,1828.0,0.0,0.0,747.0
MSitAE-SEPTEMBER-2017,Y02147,London Commissioning Region,Urgent Care Centre,0.0,0.0,9437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,Y03201,London Commissioning Region,Waldron - Hurley Unregistered Practice,0.0,0.0,2303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RKE,London Commissioning Region,Whittington Health NHS Trust,8052.0,0.0,0.0,811.0,0.0,0.0,206.0,3.0,1348.0,0.0,0.0,97.0
MSitAE-SEPTEMBER-2017,NL7,Midlands And East Of England Commissioning Region,Assura Vertis Urgent Care Centres (Birmingham),0.0,0.0,5035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,8J094,Midlands And East Of England Commissioning Region,Badger Ltd,0.0,0.0,2551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RDD,Midlands And East Of England Commissioning Region,Basildon And Thurrock University Hospitals NHS Foundation Trust,11470.0,0.0,0.0,995.0,0.0,0.0,272.0,0.0,2504.0,0.0,0.0,239.0
MSitAE-SEPTEMBER-2017,RC1,Midlands And East Of England Commissioning Region,Bedford Hospital NHS Trust,5996.0,0.0,84.0,595.0,0.0,0.0,78.0,0.0,1814.0,0.0,0.0,285.0
MSitAE-SEPTEMBER-2017,M85813,Midlands And East Of England Commissioning Region,Birmingham Wic,0.0,0.0,3093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RQ3,Midlands And East Of England Commissioning Region,Birmingham Women's And Children's NHS Foundation Trust,4775.0,0.0,0.0,439.0,0.0,0.0,0.0,0.0,1074.0,0.0,0.0,244.0
MSitAE-SEPTEMBER-2017,RJF,Midlands And East Of England Commissioning Region,Burton Hospitals NHS Foundation Trust,5319.0,0.0,4315.0,754.0,0.0,0.0,116.0,0.0,1821.0,0.0,3.0,633.0
MSitAE-SEPTEMBER-2017,RGT,Midlands And East Of England Commissioning Region,Cambridge University Hospitals NHS Foundation Trust,9385.0,0.0,3134.0,944.0,0.0,3.0,108.0,0.0,3204.0,0.0,21.0,494.0
MSitAE-SEPTEMBER-2017,RFS,Midlands And East Of England Commissioning Region,Chesterfield Royal Hospital NHS Foundation Trust,6760.0,0.0,0.0,316.0,0.0,0.0,32.0,0.0,1906.0,0.0,0.0,1048.0
MSitAE-SEPTEMBER-2017,NQ108,Midlands And East Of England Commissioning Region,Clacton Hospital,0.0,0.0,2563.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RDE,Midlands And East Of England Commissioning Region,Colchester Hospital University NHS Foundation Trust,7538.0,0.0,3971.0,1495.0,0.0,0.0,278.0,0.0,2316.0,0.0,0.0,879.0
MSitAE-SEPTEMBER-2017,Y03571,Midlands And East Of England Commissioning Region,Corby Urgent Care Centre,0.0,0.0,5771.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RYG,Midlands And East Of England Commissioning Region,Coventry And Warwickshire Partnership NHS Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,69.0
MSitAE-SEPTEMBER-2017,RTG,Midlands And East Of England Commissioning Region,Derby Teaching Hospitals NHS Foundation Trust,11021.0,0.0,4015.0,1782.0,0.0,31.0,186.0,3.0,3314.0,0.0,52.0,1326.0
MSitAE-SEPTEMBER-2017,RY8,Midlands And East Of England Commissioning Region,Derbyshire Community Health Services NHS Foundation Trust,0.0,0.0,5306.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,NNJ,Midlands And East Of England Commissioning Region,Dhu Health Care C.I.C,0.0,0.0,1711.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,Y03007,Midlands And East Of England Commissioning Region,Erdington GP Health & Wellbeing Wic,0.0,0.0,2406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,NQ106,Midlands And East Of England Commissioning Region,Fryatt Hospital,0.0,0.0,597.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RLT,Midlands And East Of England Commissioning Region,George Eliot Hospital NHS Trust,6680.0,0.0,0.0,593.0,0.0,0.0,67.0,0.0,1177.0,0.0,0.0,43.0
MSitAE-SEPTEMBER-2017,NEH06,Midlands And East Of England Commissioning Region,Haverstock Healthcare (Cheshunt Community Hospital),0.0,0.0,1852.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RR1,Midlands And East Of England Commissioning Region,Heart Of England NHS Foundation Trust,18926.0,0.0,3542.0,4465.0,0.0,24.0,1374.0,0.0,6138.0,0.0,1198.0,2020.0
MSitAE-SEPTEMBER-2017,RY4,Midlands And East Of England Commissioning Region,Hertfordshire Community NHS Trust,0.0,0.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RGQ,Midlands And East Of England Commissioning Region,Ipswich Hospital NHS Trust,7195.0,0.0,657.0,699.0,0.0,1.0,34.0,0.0,1863.0,0.0,150.0,750.0
MSitAE-SEPTEMBER-2017,RGP,Midlands And East Of England Commissioning Region,James Paget University Hospitals NHS Foundation Trust,6397.0,0.0,6.0,423.0,0.0,0.0,30.0,0.0,1213.0,0.0,0.0,469.0
MSitAE-SEPTEMBER-2017,RNQ,Midlands And East Of England Commissioning Region,Kettering General Hospital NHS Foundation Trust,7215.0,0.0,0.0,1122.0,0.0,0.0,527.0,0.0,2330.0,0.0,0.0,440.0
MSitAE-SEPTEMBER-2017,C82038,Midlands And East Of England Commissioning Region,Latham House Medical Practice,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RY5,Midlands And East Of England Commissioning Region,Lincolnshire Community Health Services NHS Trust,0.0,0.0,12574.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,4.0,7.0
MSitAE-SEPTEMBER-2017,RC9,Midlands And East Of England Commissioning Region,Luton And Dunstable University Hospital NHS Foundation Trust,8691.0,0.0,3557.0,188.0,0.0,0.0,0.0,0.0,2485.0,0.0,0.0,1340.0
MSitAE-SEPTEMBER-2017,C82009,Midlands And East Of England Commissioning Region,Market Harborough Med.Ctr,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,NLO11,Midlands And East Of England Commissioning Region,Market Harborough Urgent Care Centre,0.0,0.0,619.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,NLO09,Midlands And East Of England Commissioning Region,Melton Mowbray Urgent Care Centre,0.0,0.0,563.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RQ8,Midlands And East Of England Commissioning Region,Mid Essex Hospital Services NHS Trust,8176.0,0.0,236.0,794.0,0.0,2.0,71.0,1.0,2371.0,0.0,0.0,917.0
MSitAE-SEPTEMBER-2017,RD8,Midlands And East Of England Commissioning Region,Milton Keynes University Hospital NHS Foundation Trust,7404.0,0.0,4377.0,717.0,0.0,23.0,93.0,0.0,1469.0,0.0,0.0,1019.0
MSitAE-SEPTEMBER-2017,Y02652,Midlands And East Of England Commissioning Region,NHS Coventry Healthcare & Wic,0.0,0.0,3471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RM1,Midlands And East Of England Commissioning Region,Norfolk And Norwich University Hospitals NHS Foundation Trust,8464.0,0.0,2364.0,1823.0,0.0,46.0,512.0,0.0,2617.0,0.0,0.0,1910.0
MSitAE-SEPTEMBER-2017,RGN,Midlands And East Of England Commissioning Region,North West Anglia NHS Foundation Trust,11392.0,0.0,777.0,2029.0,0.0,1.0,179.0,0.0,2998.0,0.0,0.0,1108.0
MSitAE-SEPTEMBER-2017,RNS,Midlands And East Of England Commissioning Region,Northampton General Hospital NHS Trust,8698.0,985.0,0.0,1255.0,2.0,0.0,408.0,0.0,2600.0,0.0,0.0,991.0
MSitAE-SEPTEMBER-2017,NMH01,Midlands And East Of England Commissioning Region,Norwich Practices Ltd,0.0,0.0,5694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,NR3,Midlands And East Of England Commissioning Region,Nottingham Citycare Partnership,0.0,0.0,4233.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RX1,Midlands And East Of England Commissioning Region,Nottingham University Hospitals NHS Trust,14199.0,1404.0,198.0,2731.0,2.0,3.0,624.0,0.0,3697.0,0.0,0.0,2396.0
MSitAE-SEPTEMBER-2017,NLO10,Midlands And East Of England Commissioning Region,Oadby & Wigston Urgent Care Centre,0.0,0.0,3000.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,C82010,Midlands And East Of England Commissioning Region,Oakham Medical Practice,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,NLO12,Midlands And East Of England Commissioning Region,Oakham Urgent Care Centre,0.0,0.0,311.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,Y02428,Midlands And East Of England Commissioning Region,Putnoe Medical Centre Walk In Centre,0.0,0.0,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RXK,Midlands And East Of England Commissioning Region,Sandwell And West Birmingham Hospitals NHS Trust,14266.0,1111.0,2427.0,2146.0,9.0,0.0,208.0,0.0,3030.0,34.0,0.0,621.0
MSitAE-SEPTEMBER-2017,RK5,Midlands And East Of England Commissioning Region,Sherwood Forest Hospitals NHS Foundation Trust,8105.0,0.0,4042.0,874.0,0.0,64.0,63.0,0.0,2509.0,0.0,4.0,435.0
MSitAE-SEPTEMBER-2017,RXW,Midlands And East Of England Commissioning Region,Shrewsbury And Telford Hospital NHS Trust,10133.0,0.0,0.0,2265.0,0.0,0.0,686.0,0.0,2220.0,0.0,0.0,1911.0
MSitAE-SEPTEMBER-2017,R1D,Midlands And East Of England Commissioning Region,Shropshire Community Health NHS Trust,0.0,0.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0
MSitAE-SEPTEMBER-2017,C83023,Midlands And East Of England Commissioning Region,Sleaford Medical Group,0.0,0.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,Y02615,Midlands And East Of England Commissioning Region,South Birmingham GP Walk In Centre,0.0,0.0,5459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RJC,Midlands And East Of England Commissioning Region,South Warwickshire NHS Foundation Trust,5607.0,0.0,698.0,408.0,0.0,0.0,4.0,0.0,1763.0,0.0,0.0,293.0
MSitAE-SEPTEMBER-2017,RAJ,Midlands And East Of England Commissioning Region,Southend University Hospital NHS Foundation Trust,8205.0,0.0,0.0,1022.0,0.0,0.0,2.0,0.0,2397.0,0.0,0.0,732.0
MSitAE-SEPTEMBER-2017,Y02470,Midlands And East Of England Commissioning Region,Ssafa Care Walk-In-Centre,0.0,0.0,1854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,Y02961,Midlands And East Of England Commissioning Region,Summerfield GP Surg & Urgent Care Centre,0.0,0.0,2729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RNA,Midlands And East Of England Commissioning Region,The Dudley Group NHS Foundation Trust,8563.0,0.0,4494.0,1586.0,0.0,16.0,118.0,0.0,2290.0,0.0,0.0,885.0
MSitAE-SEPTEMBER-2017,RQW,Midlands And East Of England Commissioning Region,The Princess Alexandra Hospital NHS Trust,8312.0,0.0,0.0,2467.0,0.0,0.0,552.0,0.0,1528.0,0.0,0.0,464.0
MSitAE-SEPTEMBER-2017,RCX,Midlands And East Of England Commissioning Region,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",5258.0,0.0,0.0,340.0,0.0,0.0,104.0,1.0,2061.0,0.0,0.0,804.0
MSitAE-SEPTEMBER-2017,RL1,Midlands And East Of England Commissioning Region,The Robert Jones And Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
MSitAE-SEPTEMBER-2017,RL4,Midlands And East Of England Commissioning Region,The Royal Wolverhampton NHS Trust,10884.0,0.0,7856.0,1476.0,0.0,132.0,211.0,0.0,2579.0,0.0,0.0,977.0
MSitAE-SEPTEMBER-2017,RWD,Midlands And East Of England Commissioning Region,United Lincolnshire Hospitals NHS Trust,12605.0,0.0,0.0,2940.0,0.0,0.0,730.0,0.0,3481.0,0.0,0.0,1125.0
MSitAE-SEPTEMBER-2017,RRK,Midlands And East Of England Commissioning Region,University Hospitals Birmingham NHS Foundation Trust,9693.0,0.0,0.0,1683.0,0.0,0.0,491.0,0.0,2801.0,0.0,0.0,1132.0
MSitAE-SEPTEMBER-2017,RKB,Midlands And East Of England Commissioning Region,University Hospitals Coventry And Warwickshire NHS Trust,11362.0,2113.0,2256.0,3319.0,26.0,28.0,493.0,0.0,4131.0,103.0,2.0,616.0
MSitAE-SEPTEMBER-2017,RWE,Midlands And East Of England Commissioning Region,University Hospitals Of Leicester NHS Trust,17762.0,1632.0,0.0,3083.0,25.0,0.0,384.0,0.0,4352.0,8.0,0.0,3957.0
MSitAE-SEPTEMBER-2017,RJE,Midlands And East Of England Commissioning Region,University Hospitals Of North Midlands NHS Trust,13705.0,398.0,6304.0,4684.0,0.0,121.0,1332.0,4.0,4463.0,0.0,0.0,2593.0
MSitAE-SEPTEMBER-2017,RBK,Midlands And East Of England Commissioning Region,Walsall Healthcare NHS Trust,6235.0,0.0,3407.0,1752.0,0.0,1.0,445.0,1.0,2089.0,0.0,0.0,707.0
MSitAE-SEPTEMBER-2017,ATQ02,Midlands And East Of England Commissioning Region,Walsall Urgent Care Centre (Community Site),0.0,0.0,3482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RWG,Midlands And East Of England Commissioning Region,West Hertfordshire Hospitals NHS Trust,7713.0,0.0,3848.0,2125.0,0.0,5.0,816.0,0.0,2859.0,0.0,0.0,575.0
MSitAE-SEPTEMBER-2017,RGR,Midlands And East Of England Commissioning Region,West Suffolk NHS Foundation Trust,5743.0,0.0,0.0,635.0,0.0,0.0,14.0,0.0,2103.0,0.0,0.0,363.0
MSitAE-SEPTEMBER-2017,RWP,Midlands And East Of England Commissioning Region,Worcestershire Acute Hospitals NHS Trust,9817.0,0.0,5453.0,2716.0,0.0,0.0,898.0,0.0,2921.0,0.0,0.0,735.0
MSitAE-SEPTEMBER-2017,RLQ,Midlands And East Of England Commissioning Region,Wye Valley NHS Trust,4596.0,0.0,394.0,998.0,0.0,0.0,129.0,0.0,1156.0,0.0,0.0,409.0
MSitAE-SEPTEMBER-2017,REM,North Of England Commissioning Region,Aintree University Hospital NHS Foundation Trust,7034.0,0.0,6365.0,2081.0,0.0,0.0,715.0,0.0,2723.0,0.0,0.0,720.0
MSitAE-SEPTEMBER-2017,RCF,North Of England Commissioning Region,Airedale NHS Foundation Trust,5538.0,0.0,0.0,379.0,0.0,0.0,40.0,0.0,1128.0,0.0,0.0,784.0
MSitAE-SEPTEMBER-2017,RBS,North Of England Commissioning Region,Alder Hey Children's NHS Foundation Trust,4623.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,925.0,0.0,0.0,276.0
MSitAE-SEPTEMBER-2017,NNF70,North Of England Commissioning Region,Alfred Bean Hospital,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-SEPTEMBER-2017,RFF,North Of England Commissioning Region,Barnsley Hospital NHS Foundation Trust,6932.0,0.0,0.0,373.0,0.0,0.0,94.0,0.0,1907.0,0.0,0.0,484.0
MSitAE-SEPTEMBER-2017,RXL,North Of England Commissioning Region,Blackpool Teaching Hospitals NHS Foundation Trust,7098.0,0.0,9512.0,2662.0,0.0,4.0,857.0,1.0,2182.0,0.0,0.0,913.0
MSitAE-SEPTEMBER-2017,RMC,North Of England Commissioning Region,Bolton NHS Foundation Trust,8490.0,0.0,921.0,1455.0,0.0,4.0,341.0,0.0,2286.0,0.0,33.0,731.0
