Code,Provider Description,SNOMED-CT,SNOMED-CT Description,Total,Year,Month
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,47609003,Foreign body in esophagus (disorder),40,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,48694002,Anxiety (finding),235,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,49650001,Dysuria (finding),520,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,49727002,Cough (finding),1035,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,56890008,Victim of sexual aggression (finding),*,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",115,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,60728008,Swollen abdomen (finding),25,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,60862001,Tinnitus (finding),*,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,62315008,Diarrhea (finding),650,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,63102001,Visual disturbance (disorder),100,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,65958008,Hiccoughs (finding),*,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,66214007,Substance abuse (disorder),1620,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,66857006,Hemoptysis (finding),85,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,68235000,Nasal congestion (finding),20,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6923002,Injury of perineum (disorder),20,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,7011001,Hallucinations (finding),50,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,70176004,Foreign body in rectum (disorder),10,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,70407001,Stridor (finding),765,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,713514005,Muscle weakness of limb (finding),90,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,74699008,Foreign body in nose (disorder),70,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,75441006,Foreign body in ear (disorder),230,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,75478009,Poisoning (disorder),135,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,75705005,Red eye (disorder),110,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,762898005,Swelling of bilateral lower limbs (finding),95,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,77880009,Rectal pain (finding),65,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,78680009,"Hospital admission, emergency, direct (procedure)",50,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,79890006,Loss of appetite (finding),145,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,80313002,Palpitations (finding),1055,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,80394007,Hyperglycemia (disorder),210,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,81680005,Neck pain (finding),385,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,82271004,Injury of head (disorder),3000,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,83128009,Oliguria (finding),65,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,84387000,Asymptomatic (finding),55,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,87317003,Respiratory arrest (disorder),*,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,8765009,Hematemesis (disorder),310,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,87970004,Nonfatal submersion (disorder),*,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,90460009,Injury of neck (disorder),410,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,91175000,Seizure (finding),1255,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,93459000,Foreign body in subcutaneous tissue (disorder),600,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,95666008,Weakness of face muscles (finding),80,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,95668009,Pain in face (finding),210,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,INVALID,INVALID,505,2019,April
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,NOT SUBMITTED,NOT SUBMITTED,185,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,102556003,Pain in upper limb (finding),1790,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,10601006,Pain in lower limb (finding),1980,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,125593007,Injury of face (disorder),830,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,125666000,Burn (disorder),285,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,127278005,Injury of upper extremity (disorder),1615,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,127279002,Injury of lower extremity (disorder),1300,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,128069005,Injury of abdomen (disorder),40,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,13094009,Apnea in the newborn (finding),25,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,13791008,Asthenia (finding),195,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,14380007,Foreign body in mouth (disorder),70,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,14760008,Constipation (finding),260,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,15188001,Hearing loss (disorder),75,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,161152002,Social problem (finding),10,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,161887000,Spontaneous bruising (disorder),10,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,161891005,Backache (finding),575,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,162214009,Crying infant (finding),250,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,162356005,Earache symptom (finding),875,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,162784002,Unilateral leg edema (situation),20,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,170720001,Follow-up ophthalmological assessment (regime/therapy),1670,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,18165001,Jaundice (finding),10,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,182888003,Medication requested (situation),20,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,19491003,Injury of nose (disorder),25,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,20502007,Pain in scrotum (finding),375,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,21522001,Abdominal pain (finding),5155,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,21631000119105,Limb ischemia (disorder),*,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,225358003,Wound care (regime/therapy),365,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,225565007,Perineal pain (finding),140,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,230145002,Difficulty breathing (finding),690,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,23168003,Speech dysfunction (finding),65,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,246679005,Discharge from eye (finding),380,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,247355005,Flank pain (finding),190,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,248004009,Physical aggression (finding),20,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,248020004,Bizarre behavior (finding),60,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,248062006,Self-injurious behavior (finding),75,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,249624003,Blood in feces symptom (finding),285,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,25064002,Headache (finding),1330,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,26079004,Tremor (finding),25,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,262525000,Chest injury (disorder),80,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,262595009,Traumatic amputation (disorder),*,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,262599003,Foreign body in respiratory tract (disorder),25,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,267036007,Dyspnea (finding),4620,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,267064002,Retention of urine (disorder),315,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,267102003,Sore throat symptom (finding),1165,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,271594007,Syncope (disorder),95,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,271771009,Joint swelling (finding),45,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,271807003,Eruption of skin (disorder),1600,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,272022009,Complaining of feeling depressed (finding),205,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,281398003,Groin mass (finding),90,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,282752000,Injury of eye region (disorder),10,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,282765009,Upper back injury (disorder),40,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,282766005,Lower back injury (disorder),130,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,283682007,Bite - wound (disorder),170,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,28442001,Polyuria (finding),395,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,289530006,Bleeding from vagina (finding),170,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,289610003,Vaginal problem (finding),15,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,290085007,Breast problem (finding),10,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,297982009,Skin problem (finding),340,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,29857009,Chest pain (finding),165,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2999009,Injury of ear (disorder),15,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,299972003,Sting of skin (disorder),10,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,300132001,Ear discharge (finding),75,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,300528000,Penis problem (finding),10,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,302866003,Hypoglycemia (disorder),45,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,312608009,Laceration - injury (disorder),300,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,312609001,Puncture wound - injury (disorder),35,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,34124000,Foreign body in vagina (disorder),*,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,34436003,Blood in urine (finding),170,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,371704001,Injury due to chemical exposure (disorder),*,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,385486001,Postoperative complication (disorder),20,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,386661006,Fever (finding),4010,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,386689009,Hypothermia (finding),*,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,394616008,Unsteady gait (finding),610,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,398979000,Pale complexion (finding),40,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,399963005,Abrasion (disorder),80,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,404640003,Dizziness (finding),500,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,40917007,Clouded consciousness (finding),230,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,409668002,Photophobia (finding),90,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,410429000,Cardiac arrest (disorder),*,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,41652007,Pain in eye (finding),9655,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,417746004,Traumatic injury (disorder),20,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,417981005,Exposure to blood and/or body fluid (event),*,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,418363000,Itching of skin (finding),25,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,422400008,Vomiting (disorder),1745,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,422587007,Nausea (finding),40,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,422970001,Cardiac arrest due to trauma (disorder),35,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,427461000,Near syncope (disorder),335,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,428566005,Gestation less than 20 weeks (finding),165,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,429715006,Gestation greater than 20 weeks (finding),10,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,44077006,Numbness (finding),140,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,450724008,Injury of cervical region of back (disorder),*,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,47609003,Foreign body in esophagus (disorder),20,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,48694002,Anxiety (finding),50,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,49650001,Dysuria (finding),385,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,49727002,Cough (finding),1025,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,56890008,Victim of sexual aggression (finding),*,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",10,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,60862001,Tinnitus (finding),10,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,62315008,Diarrhea (finding),30,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,63102001,Visual disturbance (disorder),7000,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,65958008,Hiccoughs (finding),*,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,66214007,Substance abuse (disorder),830,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,66857006,Hemoptysis (finding),40,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,68235000,Nasal congestion (finding),55,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,6923002,Injury of perineum (disorder),25,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,7011001,Hallucinations (finding),15,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,70176004,Foreign body in rectum (disorder),*,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,70407001,Stridor (finding),575,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,713514005,Muscle weakness of limb (finding),125,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,74699008,Foreign body in nose (disorder),100,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,75441006,Foreign body in ear (disorder),65,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,75478009,Poisoning (disorder),25,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,75705005,Red eye (disorder),2075,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,77880009,Rectal pain (finding),35,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,78680009,"Hospital admission, emergency, direct (procedure)",50,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,79890006,Loss of appetite (finding),60,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,80313002,Palpitations (finding),405,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,80394007,Hyperglycemia (disorder),60,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,81680005,Neck pain (finding),30,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,82271004,Injury of head (disorder),85,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,83128009,Oliguria (finding),65,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,87317003,Respiratory arrest (disorder),*,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,8765009,Hematemesis (disorder),100,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,87970004,Nonfatal submersion (disorder),*,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,90460009,Injury of neck (disorder),95,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,91175000,Seizure (finding),960,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,93459000,Foreign body in subcutaneous tissue (disorder),20,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,95666008,Weakness of face muscles (finding),85,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,95668009,Pain in face (finding),200,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,INVALID,INVALID,1310,2019,April
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,NOT SUBMITTED,NOT SUBMITTED,167195,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,102556003,Pain in upper limb (finding),2625,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,10601006,Pain in lower limb (finding),4100,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,125593007,Injury of face (disorder),1150,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,125666000,Burn (disorder),485,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,127278005,Injury of upper extremity (disorder),6100,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,127279002,Injury of lower extremity (disorder),5635,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,128069005,Injury of abdomen (disorder),40,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,13094009,Apnea in the newborn (finding),20,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,13791008,Asthenia (finding),11630,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,14380007,Foreign body in mouth (disorder),95,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,14760008,Constipation (finding),365,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,15188001,Hearing loss (disorder),65,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,161152002,Social problem (finding),65,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,161887000,Spontaneous bruising (disorder),30,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,161891005,Backache (finding),2285,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,162214009,Crying infant (finding),145,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,162356005,Earache symptom (finding),945,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,162784002,Unilateral leg edema (situation),415,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,170720001,Follow-up ophthalmological assessment (regime/therapy),3050,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,18165001,Jaundice (finding),170,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,182888003,Medication requested (situation),105,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,193462001,Insomnia (disorder),*,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,19491003,Injury of nose (disorder),130,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,20502007,Pain in scrotum (finding),335,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,21522001,Abdominal pain (finding),8060,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,21631000119105,Limb ischemia (disorder),25,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,225358003,Wound care (regime/therapy),375,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,225565007,Perineal pain (finding),305,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,230145002,Difficulty breathing (finding),4865,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,23168003,Speech dysfunction (finding),40,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,246679005,Discharge from eye (finding),80,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,247355005,Flank pain (finding),670,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,248004009,Physical aggression (finding),70,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,248020004,Bizarre behavior (finding),305,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,248062006,Self-injurious behavior (finding),270,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,249624003,Blood in feces symptom (finding),530,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,26079004,Tremor (finding),*,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,262525000,Chest injury (disorder),155,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,262595009,Traumatic amputation (disorder),*,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,262599003,Foreign body in respiratory tract (disorder),50,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,267036007,Dyspnea (finding),3280,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,267064002,Retention of urine (disorder),665,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,267102003,Sore throat symptom (finding),950,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,271594007,Syncope (disorder),430,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,271771009,Joint swelling (finding),50,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,271807003,Eruption of skin (disorder),1840,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,272022009,Complaining of feeling depressed (finding),335,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,276464002,Injury of anus (disorder),*,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,281398003,Groin mass (finding),100,2019,April
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,282752000,Injury of eye region (disorder),390,2019,April
