Code,Provider Description,SNOMED-CT,SNOMED-CT Description,Total,Year,Month
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,62315008,Diarrhea (finding),295,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,63102001,Visual disturbance (disorder),260,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,65958008,Hiccoughs (finding),*,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,66214007,Substance abuse (disorder),865,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,66857006,Hemoptysis (finding),45,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,68235000,Nasal congestion (finding),10,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,6923002,Injury of perineum (disorder),25,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7011001,Hallucinations (finding),85,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,70176004,Foreign body in rectum (disorder),*,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,70407001,Stridor (finding),255,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,713514005,Muscle weakness of limb (finding),445,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,74699008,Foreign body in nose (disorder),70,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,75441006,Foreign body in ear (disorder),130,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,75478009,Poisoning (disorder),215,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,75705005,Red eye (disorder),280,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,77880009,Rectal pain (finding),45,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,78680009,"Hospital admission, emergency, direct (procedure)",45,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,79604008,Disorder of breast (disorder),*,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,79890006,Loss of appetite (finding),40,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,80313002,Palpitations (finding),1055,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,80394007,Hyperglycemia (disorder),120,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,81680005,Neck pain (finding),30,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,82271004,Injury of head (disorder),4630,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,83128009,Oliguria (finding),50,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,87317003,Respiratory arrest (disorder),15,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8765009,Hematemesis (disorder),270,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,87970004,Nonfatal submersion (disorder),*,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,90460009,Injury of neck (disorder),455,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,91175000,Seizure (finding),990,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,93459000,Foreign body in subcutaneous tissue (disorder),65,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,95320005,Disorder of skin (disorder),660,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,95666008,Weakness of face muscles (finding),220,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,95668009,Pain in face (finding),300,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,INVALID,INVALID,540,2018,April
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,NOT SUBMITTED,NOT SUBMITTED,14230,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,102556003,Pain in upper limb (finding),2195,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10601006,Pain in lower limb (finding),3635,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12441001,Epistaxis (disorder),505,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,125593007,Injury of face (disorder),1770,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,125666000,Burn (disorder),2230,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,127278005,Injury of upper extremity (disorder),26050,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,127279002,Injury of lower extremity (disorder),25235,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,128069005,Injury of abdomen (disorder),215,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13094009,Apnea in the newborn (finding),60,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13791008,Asthenia (finding),4010,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,14380007,Foreign body in mouth (disorder),290,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,14760008,Constipation (finding),380,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,15188001,Hearing loss (disorder),65,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,161152002,Social problem (finding),270,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,161887000,Spontaneous bruising (disorder),50,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,161891005,Backache (finding),1285,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,162214009,Crying infant (finding),310,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,162356005,Earache symptom (finding),560,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,162784002,Unilateral leg edema (situation),115,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,170720001,Follow-up ophthalmological assessment (regime/therapy),145,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,18165001,Jaundice (finding),50,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,182888003,Medication requested (situation),245,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,193462001,Insomnia (disorder),*,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,19491003,Injury of nose (disorder),325,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,20502007,Pain in scrotum (finding),340,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,21522001,Abdominal pain (finding),9685,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,21631000119105,Limb ischemia (disorder),110,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,225358003,Wound care (regime/therapy),215,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,225565007,Perineal pain (finding),205,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,230145002,Difficulty breathing (finding),1235,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,23168003,Speech dysfunction (finding),595,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,246679005,Discharge from eye (finding),185,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,247355005,Flank pain (finding),750,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,248004009,Physical aggression (finding),140,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,248020004,Bizarre behavior (finding),450,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,248062006,Self-injurious behavior (finding),695,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,249624003,Blood in feces symptom (finding),820,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,25064002,Headache (finding),2265,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,25658005,Disorder of vagina (disorder),65,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,26079004,Tremor (finding),70,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,262525000,Chest injury (disorder),1585,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,262595009,Traumatic amputation (disorder),20,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,262599003,Foreign body in respiratory tract (disorder),120,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,267036007,Dyspnea (finding),8080,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,267064002,Retention of urine (disorder),1130,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,267102003,Sore throat symptom (finding),1050,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,271594007,Syncope (disorder),405,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,271771009,Joint swelling (finding),325,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,271807003,Eruption of skin (disorder),1430,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,272022009,Complaining of feeling depressed (finding),495,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,275319005,Swollen legs (finding),40,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,276464002,Injury of anus (disorder),15,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,281398003,Groin mass (finding),80,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,282752000,Injury of eye region (disorder),910,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,282765009,Upper back injury (disorder),545,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,282766005,Lower back injury (disorder),1980,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,283682007,Bite - wound (disorder),3270,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,28442001,Polyuria (finding),505,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,289530006,Bleeding from vagina (finding),505,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,289610003,Vaginal problem (finding),35,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,290085007,Breast problem (finding),*,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,29857009,Chest pain (finding),10160,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,2999009,Injury of ear (disorder),105,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,299972003,Sting of skin (disorder),510,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,300132001,Ear discharge (finding),85,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,300528000,Penis problem (finding),55,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,3006004,Disturbance of consciousness (finding),920,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,302866003,Hypoglycemia (disorder),155,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,312608009,Laceration - injury (disorder),10180,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,312609001,Puncture wound - injury (disorder),1275,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,33334006,Foreign body in digestive tract (disorder),210,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,33958003,Disorder of penis (disorder),85,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,34124000,Foreign body in vagina (disorder),45,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,3415004,Cyanosis (finding),25,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,34436003,Blood in urine (finding),620,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,35489007,Depressive disorder (disorder),85,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,371704001,Injury due to chemical exposure (disorder),85,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,371708003,Injury caused by electrical exposure (disorder),50,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,385486001,Postoperative complication (disorder),125,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,386661006,Fever (finding),3060,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,386689009,Hypothermia (finding),55,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,394616008,Unsteady gait (finding),1580,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,398979000,Pale complexion (finding),650,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,399963005,Abrasion (disorder),1560,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,404640003,Dizziness (finding),905,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,40917007,Clouded consciousness (finding),1005,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,409668002,Photophobia (finding),20,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,410429000,Cardiac arrest (disorder),205,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,41652007,Pain in eye (finding),1285,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,417746004,Traumatic injury (disorder),160,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,417981005,Exposure to blood and/or body fluid (event),55,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,418363000,Itching of skin (finding),2095,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,41931001,Abdominal distension (finding),55,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,422400008,Vomiting (disorder),1450,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,422587007,Nausea (finding),65,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,422970001,Cardiac arrest due to trauma (disorder),*,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,427461000,Near syncope (disorder),1110,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,428566005,Gestation less than 20 weeks (finding),1045,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,429715006,Gestation greater than 20 weeks (finding),70,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,44077006,Numbness (finding),405,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,450724008,Injury of cervical region of back (disorder),65,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,47609003,Foreign body in esophagus (disorder),80,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,48694002,Anxiety (finding),205,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,49650001,Dysuria (finding),710,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,49727002,Cough (finding),55,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,55899000,Foreign body on external eye (disorder),2235,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,56890008,Victim of sexual aggression (finding),*,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",75,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,60728008,Swollen abdomen (finding),45,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,60862001,Tinnitus (finding),20,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,62315008,Diarrhea (finding),610,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,63102001,Visual disturbance (disorder),455,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,65958008,Hiccoughs (finding),*,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,66214007,Substance abuse (disorder),2400,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,66857006,Hemoptysis (finding),150,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,68235000,Nasal congestion (finding),25,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,6923002,Injury of perineum (disorder),60,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,7011001,Hallucinations (finding),90,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,70176004,Foreign body in rectum (disorder),10,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,70407001,Stridor (finding),495,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,713514005,Muscle weakness of limb (finding),1045,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,74699008,Foreign body in nose (disorder),180,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,75441006,Foreign body in ear (disorder),625,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,75478009,Poisoning (disorder),390,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,75705005,Red eye (disorder),970,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,762898005,Swelling of bilateral lower limbs (finding),35,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,77880009,Rectal pain (finding),155,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,78680009,"Hospital admission, emergency, direct (procedure)",505,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,79604008,Disorder of breast (disorder),*,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,79890006,Loss of appetite (finding),95,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,80313002,Palpitations (finding),1915,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,80394007,Hyperglycemia (disorder),345,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,81680005,Neck pain (finding),765,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,82271004,Injury of head (disorder),10160,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,83128009,Oliguria (finding),250,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,87317003,Respiratory arrest (disorder),45,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,8765009,Hematemesis (disorder),525,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,87970004,Nonfatal submersion (disorder),10,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,90460009,Injury of neck (disorder),1095,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,91175000,Seizure (finding),1555,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,93459000,Foreign body in subcutaneous tissue (disorder),1395,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,95320005,Disorder of skin (disorder),2775,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,95666008,Weakness of face muscles (finding),480,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,95668009,Pain in face (finding),920,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,INVALID,INVALID,970,2018,April
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NOT SUBMITTED,NOT SUBMITTED,10840,2018,April
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",248004009,Physical aggression (finding),15,2018,April
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",248020004,Bizarre behavior (finding),20,2018,April
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",248062006,Self-injurious behavior (finding),40,2018,April
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",272022009,Complaining of feeling depressed (finding),100,2018,April
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",35489007,Depressive disorder (disorder),15,2018,April
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",48694002,Anxiety (finding),10,2018,April
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7011001,Hallucinations (finding),10,2018,April
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NOT SUBMITTED,NOT SUBMITTED,49965,2018,April
RLQ,WYE VALLEY NHS TRUST,102556003,Pain in upper limb (finding),185,2018,April
RLQ,WYE VALLEY NHS TRUST,10601006,Pain in lower limb (finding),430,2018,April
RLQ,WYE VALLEY NHS TRUST,12441001,Epistaxis (disorder),105,2018,April
RLQ,WYE VALLEY NHS TRUST,125593007,Injury of face (disorder),95,2018,April
RLQ,WYE VALLEY NHS TRUST,125666000,Burn (disorder),65,2018,April
RLQ,WYE VALLEY NHS TRUST,127278005,Injury of upper extremity (disorder),1395,2018,April
RLQ,WYE VALLEY NHS TRUST,127279002,Injury of lower extremity (disorder),1250,2018,April
RLQ,WYE VALLEY NHS TRUST,128069005,Injury of abdomen (disorder),*,2018,April
RLQ,WYE VALLEY NHS TRUST,13094009,Apnea in the newborn (finding),*,2018,April
RLQ,WYE VALLEY NHS TRUST,13791008,Asthenia (finding),405,2018,April
RLQ,WYE VALLEY NHS TRUST,14380007,Foreign body in mouth (disorder),15,2018,April
RLQ,WYE VALLEY NHS TRUST,14760008,Constipation (finding),50,2018,April
RLQ,WYE VALLEY NHS TRUST,15188001,Hearing loss (disorder),10,2018,April
RLQ,WYE VALLEY NHS TRUST,161152002,Social problem (finding),40,2018,April
RLQ,WYE VALLEY NHS TRUST,161887000,Spontaneous bruising (disorder),10,2018,April
RLQ,WYE VALLEY NHS TRUST,161891005,Backache (finding),195,2018,April
RLQ,WYE VALLEY NHS TRUST,162214009,Crying infant (finding),45,2018,April
RLQ,WYE VALLEY NHS TRUST,162356005,Earache symptom (finding),70,2018,April
RLQ,WYE VALLEY NHS TRUST,162784002,Unilateral leg edema (situation),15,2018,April
RLQ,WYE VALLEY NHS TRUST,170720001,Follow-up ophthalmological assessment (regime/therapy),*,2018,April
RLQ,WYE VALLEY NHS TRUST,18165001,Jaundice (finding),10,2018,April
RLQ,WYE VALLEY NHS TRUST,182888003,Medication requested (situation),45,2018,April
RLQ,WYE VALLEY NHS TRUST,193462001,Insomnia (disorder),*,2018,April
RLQ,WYE VALLEY NHS TRUST,19491003,Injury of nose (disorder),25,2018,April
RLQ,WYE VALLEY NHS TRUST,20502007,Pain in scrotum (finding),50,2018,April
RLQ,WYE VALLEY NHS TRUST,21522001,Abdominal pain (finding),1815,2018,April
RLQ,WYE VALLEY NHS TRUST,21631000119105,Limb ischemia (disorder),*,2018,April
RLQ,WYE VALLEY NHS TRUST,225358003,Wound care (regime/therapy),10,2018,April
RLQ,WYE VALLEY NHS TRUST,225565007,Perineal pain (finding),30,2018,April
RLQ,WYE VALLEY NHS TRUST,230145002,Difficulty breathing (finding),110,2018,April
RLQ,WYE VALLEY NHS TRUST,23168003,Speech dysfunction (finding),100,2018,April
RLQ,WYE VALLEY NHS TRUST,246679005,Discharge from eye (finding),15,2018,April
RLQ,WYE VALLEY NHS TRUST,247355005,Flank pain (finding),60,2018,April
RLQ,WYE VALLEY NHS TRUST,248004009,Physical aggression (finding),20,2018,April
RLQ,WYE VALLEY NHS TRUST,248020004,Bizarre behavior (finding),40,2018,April
RLQ,WYE VALLEY NHS TRUST,248062006,Self-injurious behavior (finding),135,2018,April
RLQ,WYE VALLEY NHS TRUST,249624003,Blood in feces symptom (finding),105,2018,April
RLQ,WYE VALLEY NHS TRUST,25064002,Headache (finding),390,2018,April
RLQ,WYE VALLEY NHS TRUST,25658005,Disorder of vagina (disorder),20,2018,April
RLQ,WYE VALLEY NHS TRUST,26079004,Tremor (finding),*,2018,April
RLQ,WYE VALLEY NHS TRUST,262525000,Chest injury (disorder),140,2018,April
RLQ,WYE VALLEY NHS TRUST,262595009,Traumatic amputation (disorder),*,2018,April
RLQ,WYE VALLEY NHS TRUST,262599003,Foreign body in respiratory tract (disorder),10,2018,April
RLQ,WYE VALLEY NHS TRUST,267036007,Dyspnea (finding),1765,2018,April
RLQ,WYE VALLEY NHS TRUST,267064002,Retention of urine (disorder),150,2018,April
RLQ,WYE VALLEY NHS TRUST,267102003,Sore throat symptom (finding),130,2018,April
RLQ,WYE VALLEY NHS TRUST,271594007,Syncope (disorder),75,2018,April
RLQ,WYE VALLEY NHS TRUST,271771009,Joint swelling (finding),25,2018,April
RLQ,WYE VALLEY NHS TRUST,271807003,Eruption of skin (disorder),170,2018,April
RLQ,WYE VALLEY NHS TRUST,272022009,Complaining of feeling depressed (finding),255,2018,April
RLQ,WYE VALLEY NHS TRUST,275319005,Swollen legs (finding),15,2018,April
RLQ,WYE VALLEY NHS TRUST,276464002,Injury of anus (disorder),*,2018,April
RLQ,WYE VALLEY NHS TRUST,281398003,Groin mass (finding),10,2018,April
RLQ,WYE VALLEY NHS TRUST,282752000,Injury of eye region (disorder),30,2018,April
RLQ,WYE VALLEY NHS TRUST,282765009,Upper back injury (disorder),35,2018,April
RLQ,WYE VALLEY NHS TRUST,282766005,Lower back injury (disorder),170,2018,April
RLQ,WYE VALLEY NHS TRUST,283682007,Bite - wound (disorder),70,2018,April
RLQ,WYE VALLEY NHS TRUST,28442001,Polyuria (finding),65,2018,April
RLQ,WYE VALLEY NHS TRUST,289530006,Bleeding from vagina (finding),85,2018,April
RLQ,WYE VALLEY NHS TRUST,29857009,Chest pain (finding),1475,2018,April
