Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-JANUARY-2018,RJ1,London Commissioning Region,Guy's And St Thomas' NHS Foundation Trust,12739.0,1428.0,3159.0,1390.0,0.0,0.0,169.0,0.0,3302.0,0.0,0.0,811.0
MSitAE-JANUARY-2018,Y03082,London Commissioning Region,Harold Wood Walk In Centre,0.0,0.0,4107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RQX,London Commissioning Region,Homerton University Hospital NHS Foundation Trust,10679.0,0.0,0.0,621.0,0.0,0.0,58.0,0.0,1694.0,0.0,0.0,225.0
MSitAE-JANUARY-2018,RY9,London Commissioning Region,Hounslow And Richmond Community Healthcare NHS Trust,0.0,0.0,4671.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RYJ,London Commissioning Region,Imperial College Healthcare NHS Trust,9999.0,3869.0,10823.0,3559.0,27.0,87.0,833.0,5.0,3342.0,12.0,0.0,1105.0
MSitAE-JANUARY-2018,RJZ,London Commissioning Region,King's College Hospital NHS Foundation Trust,16668.0,1769.0,5146.0,4931.0,9.0,309.0,1218.0,9.0,4301.0,0.0,0.0,374.0
MSitAE-JANUARY-2018,RAX,London Commissioning Region,Kingston Hospital NHS Foundation Trust,9047.0,1075.0,0.0,1287.0,0.0,0.0,283.0,0.0,2172.0,0.0,0.0,559.0
MSitAE-JANUARY-2018,RJ2,London Commissioning Region,Lewisham And Greenwich NHS Trust,13162.0,0.0,12660.0,3787.0,0.0,515.0,1313.0,26.0,4518.0,0.0,0.0,474.0
MSitAE-JANUARY-2018,R1K,London Commissioning Region,London North West University Healthcare NHS Trust,12208.0,0.0,17641.0,4689.0,0.0,217.0,1239.0,3.0,5781.0,0.0,0.0,627.0
MSitAE-JANUARY-2018,RP6,London Commissioning Region,Moorfields Eye Hospital NHS Foundation Trust,0.0,7580.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,21.0,0.0,147.0
MSitAE-JANUARY-2018,RAT,London Commissioning Region,North East London NHS Foundation Trust,0.0,0.0,5861.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RAP,London Commissioning Region,North Middlesex University Hospital NHS Trust,15685.0,0.0,0.0,3838.0,0.0,0.0,447.0,0.0,2641.0,0.0,0.0,355.0
MSitAE-JANUARY-2018,Y02973,London Commissioning Region,Orchard Village Walk-In-Centre,0.0,0.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RT3,London Commissioning Region,Royal Brompton & Harefield NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0
MSitAE-JANUARY-2018,RAL,London Commissioning Region,Royal Free London NHS Foundation Trust,19763.0,0.0,3469.0,3222.0,0.0,1.0,1190.0,0.0,3803.0,0.0,0.0,685.0
MSitAE-JANUARY-2018,RAN,London Commissioning Region,Royal National Orthopaedic Hospital NHS Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
MSitAE-JANUARY-2018,Y03047,London Commissioning Region,St Andrews Walk-In Centre,0.0,0.0,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RJ7,London Commissioning Region,St George's University Hospitals NHS Foundation Trust,12982.0,0.0,1296.0,2422.0,0.0,1.0,0.0,0.0,3983.0,0.0,0.0,653.0
MSitAE-JANUARY-2018,F84747,London Commissioning Region,The Barkantine Practice,0.0,0.0,2648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RAS,London Commissioning Region,The Hillingdon Hospitals NHS Foundation Trust,5617.0,0.0,8306.0,2602.0,0.0,74.0,660.0,0.0,2046.0,0.0,0.0,141.0
MSitAE-JANUARY-2018,Y03094,London Commissioning Region,The Junction Hc - Unregistered Patients,0.0,0.0,3312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,Y03218,London Commissioning Region,The Pinn Unregistered,0.0,0.0,3834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,E84068,London Commissioning Region,The Ridgeway Surgery,0.0,0.0,3614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RRV,London Commissioning Region,University College London Hospitals NHS Foundation Trust,11589.0,0.0,0.0,1616.0,0.0,0.0,455.0,1.0,1690.0,0.0,0.0,558.0
MSitAE-JANUARY-2018,Y02147,London Commissioning Region,Urgent Care Centre,0.0,0.0,10002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,Y03201,London Commissioning Region,Waldron - Hurley Unregistered Practice,0.0,0.0,2533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RKE,London Commissioning Region,Whittington Health NHS Trust,8899.0,0.0,0.0,1203.0,0.0,0.0,395.0,0.0,1382.0,0.0,0.0,109.0
MSitAE-JANUARY-2018,NL7,Midlands And East Of England Commissioning Region,Assura Vertis Urgent Care Centres (Birmingham),0.0,0.0,5954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,8J094,Midlands And East Of England Commissioning Region,Badger Ltd,0.0,0.0,3055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RDD,Midlands And East Of England Commissioning Region,Basildon And Thurrock University Hospitals NHS Foundation Trust,12093.0,0.0,0.0,1933.0,0.0,0.0,451.0,0.0,3204.0,0.0,0.0,261.0
MSitAE-JANUARY-2018,RC1,Midlands And East Of England Commissioning Region,Bedford Hospital NHS Trust,6162.0,0.0,169.0,802.0,0.0,0.0,85.0,0.0,2121.0,0.0,0.0,266.0
MSitAE-JANUARY-2018,M85813,Midlands And East Of England Commissioning Region,Birmingham Wic,0.0,0.0,3557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RQ3,Midlands And East Of England Commissioning Region,Birmingham Women's And Children's NHS Foundation Trust,4903.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,1096.0,0.0,0.0,253.0
MSitAE-JANUARY-2018,RJF,Midlands And East Of England Commissioning Region,Burton Hospitals NHS Foundation Trust,5765.0,0.0,4070.0,1448.0,0.0,0.0,385.0,0.0,2088.0,0.0,4.0,628.0
MSitAE-JANUARY-2018,RGT,Midlands And East Of England Commissioning Region,Cambridge University Hospitals NHS Foundation Trust,9522.0,0.0,3125.0,1950.0,0.0,0.0,340.0,4.0,2804.0,0.0,22.0,499.0
MSitAE-JANUARY-2018,RFS,Midlands And East Of England Commissioning Region,Chesterfield Royal Hospital NHS Foundation Trust,6927.0,0.0,0.0,692.0,0.0,0.0,173.0,0.0,2265.0,0.0,0.0,1084.0
MSitAE-JANUARY-2018,NQ108,Midlands And East Of England Commissioning Region,Clacton Hospital,0.0,0.0,2292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RDE,Midlands And East Of England Commissioning Region,Colchester Hospital University NHS Foundation Trust,7552.0,0.0,4949.0,870.0,0.0,64.0,266.0,0.0,2536.0,0.0,0.0,1090.0
MSitAE-JANUARY-2018,Y03571,Midlands And East Of England Commissioning Region,Corby Urgent Care Centre,0.0,0.0,6705.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RYG,Midlands And East Of England Commissioning Region,Coventry And Warwickshire Partnership NHS Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,73.0
MSitAE-JANUARY-2018,RTG,Midlands And East Of England Commissioning Region,Derby Teaching Hospitals NHS Foundation Trust,10753.0,0.0,4882.0,1862.0,0.0,21.0,214.0,0.0,3246.0,0.0,147.0,1507.0
MSitAE-JANUARY-2018,RY8,Midlands And East Of England Commissioning Region,Derbyshire Community Health Services NHS Foundation Trust,0.0,0.0,5175.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,NNJ,Midlands And East Of England Commissioning Region,Dhu Health Care C.I.C,0.0,0.0,1996.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RWH,Midlands And East Of England Commissioning Region,East And North Hertfordshire NHS Trust,8831.0,0.0,4299.0,2353.0,0.0,7.0,256.0,0.0,2959.0,0.0,0.0,773.0
MSitAE-JANUARY-2018,Y03007,Midlands And East Of England Commissioning Region,Erdington GP Health & Wellbeing Wic,0.0,0.0,2811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,NQ106,Midlands And East Of England Commissioning Region,Fryatt Hospital,0.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RLT,Midlands And East Of England Commissioning Region,George Eliot Hospital NHS Trust,6717.0,0.0,0.0,1423.0,0.0,0.0,492.0,2.0,1082.0,0.0,0.0,41.0
MSitAE-JANUARY-2018,NEH06,Midlands And East Of England Commissioning Region,Haverstock Healthcare (Cheshunt Community Hospital),0.0,0.0,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RR1,Midlands And East Of England Commissioning Region,Heart Of England NHS Foundation Trust,19375.0,0.0,3077.0,5741.0,0.0,99.0,2453.0,0.0,6621.0,0.0,1422.0,2247.0
MSitAE-JANUARY-2018,RY4,Midlands And East Of England Commissioning Region,Hertfordshire Community NHS Trust,0.0,0.0,855.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RGQ,Midlands And East Of England Commissioning Region,Ipswich Hospital NHS Trust,6749.0,0.0,853.0,758.0,0.0,1.0,78.0,0.0,2148.0,0.0,167.0,839.0
MSitAE-JANUARY-2018,RGP,Midlands And East Of England Commissioning Region,James Paget University Hospitals NHS Foundation Trust,5642.0,0.0,470.0,933.0,0.0,9.0,111.0,0.0,1462.0,0.0,0.0,468.0
MSitAE-JANUARY-2018,RNQ,Midlands And East Of England Commissioning Region,Kettering General Hospital NHS Foundation Trust,7362.0,0.0,0.0,2290.0,0.0,0.0,1122.0,0.0,2725.0,0.0,0.0,438.0
MSitAE-JANUARY-2018,C82038,Midlands And East Of England Commissioning Region,Latham House Medical Practice,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RY5,Midlands And East Of England Commissioning Region,Lincolnshire Community Health Services NHS Trust,0.0,0.0,12171.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,1.0,3.0
MSitAE-JANUARY-2018,NJS05,Midlands And East Of England Commissioning Region,Loughborough Urgent Care Centre,0.0,0.0,3980.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RC9,Midlands And East Of England Commissioning Region,Luton And Dunstable University Hospital NHS Foundation Trust,8798.0,0.0,4118.0,267.0,0.0,0.0,0.0,0.0,2662.0,0.0,0.0,1379.0
MSitAE-JANUARY-2018,C82009,Midlands And East Of England Commissioning Region,Market Harborough Med.Ctr,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,NLO11,Midlands And East Of England Commissioning Region,Market Harborough Urgent Care Centre,0.0,0.0,548.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,NLO09,Midlands And East Of England Commissioning Region,Melton Mowbray Urgent Care Centre,0.0,0.0,587.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RQ8,Midlands And East Of England Commissioning Region,Mid Essex Hospital Services NHS Trust,7867.0,0.0,423.0,1869.0,0.0,4.0,191.0,0.0,2221.0,0.0,0.0,835.0
MSitAE-JANUARY-2018,RD8,Midlands And East Of England Commissioning Region,Milton Keynes University Hospital NHS Foundation Trust,6977.0,0.0,4962.0,1259.0,0.0,184.0,243.0,0.0,1565.0,0.0,0.0,1011.0
MSitAE-JANUARY-2018,Y02652,Midlands And East Of England Commissioning Region,NHS Coventry Healthcare & Wic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RM1,Midlands And East Of England Commissioning Region,Norfolk And Norwich University Hospitals NHS Foundation Trust,8002.0,0.0,2267.0,3095.0,0.0,183.0,1061.0,1.0,2691.0,0.0,0.0,2097.0
MSitAE-JANUARY-2018,RGN,Midlands And East Of England Commissioning Region,North West Anglia NHS Foundation Trust,11584.0,0.0,733.0,3434.0,0.0,0.0,531.0,0.0,3456.0,0.0,1.0,1038.0
MSitAE-JANUARY-2018,RNS,Midlands And East Of England Commissioning Region,Northampton General Hospital NHS Trust,8145.0,1023.0,1484.0,1803.0,18.0,0.0,723.0,0.0,2571.0,0.0,0.0,1207.0
MSitAE-JANUARY-2018,NMH01,Midlands And East Of England Commissioning Region,Norwich Practices Ltd,0.0,0.0,5851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,NR3,Midlands And East Of England Commissioning Region,Nottingham Citycare Partnership,0.0,0.0,4283.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RX1,Midlands And East Of England Commissioning Region,Nottingham University Hospitals NHS Trust,11874.0,1655.0,2895.0,4213.0,12.0,60.0,1048.0,0.0,4066.0,0.0,0.0,3061.0
MSitAE-JANUARY-2018,NLO10,Midlands And East Of England Commissioning Region,Oadby & Wigston Urgent Care Centre,0.0,0.0,2365.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,C82010,Midlands And East Of England Commissioning Region,Oakham Medical Practice,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,NLO12,Midlands And East Of England Commissioning Region,Oakham Urgent Care Centre,0.0,0.0,269.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,Y02428,Midlands And East Of England Commissioning Region,Putnoe Medical Centre Walk In Centre,0.0,0.0,2630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RXK,Midlands And East Of England Commissioning Region,Sandwell And West Birmingham Hospitals NHS Trust,14708.0,953.0,2845.0,3244.0,5.0,4.0,389.0,0.0,3502.0,20.0,0.0,638.0
MSitAE-JANUARY-2018,RK5,Midlands And East Of England Commissioning Region,Sherwood Forest Hospitals NHS Foundation Trust,8315.0,0.0,4428.0,1577.0,0.0,59.0,403.0,0.0,2715.0,0.0,10.0,354.0
MSitAE-JANUARY-2018,RXW,Midlands And East Of England Commissioning Region,Shrewsbury And Telford Hospital NHS Trust,8580.0,0.0,1758.0,3489.0,0.0,23.0,1445.0,30.0,2273.0,0.0,63.0,2284.0
MSitAE-JANUARY-2018,R1D,Midlands And East Of England Commissioning Region,Shropshire Community Health NHS Trust,0.0,0.0,1849.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0
MSitAE-JANUARY-2018,C83023,Midlands And East Of England Commissioning Region,Sleaford Medical Group,0.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,Y02615,Midlands And East Of England Commissioning Region,South Birmingham GP Walk In Centre,0.0,0.0,6470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RJC,Midlands And East Of England Commissioning Region,South Warwickshire NHS Foundation Trust,5458.0,0.0,638.0,780.0,0.0,0.0,127.0,0.0,1743.0,0.0,0.0,282.0
MSitAE-JANUARY-2018,RAJ,Midlands And East Of England Commissioning Region,Southend University Hospital NHS Foundation Trust,7213.0,0.0,1143.0,1709.0,0.0,36.0,108.0,1.0,2894.0,0.0,0.0,997.0
MSitAE-JANUARY-2018,Y02961,Midlands And East Of England Commissioning Region,Summerfield GP Surg & Urgent Care Centre,0.0,0.0,3508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RNA,Midlands And East Of England Commissioning Region,The Dudley Group NHS Foundation Trust,8741.0,0.0,6055.0,2591.0,0.0,102.0,850.0,4.0,2427.0,0.0,0.0,900.0
MSitAE-JANUARY-2018,RQW,Midlands And East Of England Commissioning Region,The Princess Alexandra Hospital NHS Trust,8422.0,0.0,0.0,2830.0,0.0,0.0,861.0,1.0,1805.0,0.0,0.0,507.0
MSitAE-JANUARY-2018,RCX,Midlands And East Of England Commissioning Region,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",5327.0,0.0,0.0,1007.0,0.0,0.0,443.0,0.0,2215.0,0.0,0.0,796.0
MSitAE-JANUARY-2018,RL1,Midlands And East Of England Commissioning Region,The Robert Jones And Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
MSitAE-JANUARY-2018,RL4,Midlands And East Of England Commissioning Region,The Royal Wolverhampton NHS Trust,11186.0,0.0,9830.0,2931.0,0.0,278.0,549.0,0.0,2670.0,0.0,0.0,1040.0
MSitAE-JANUARY-2018,RWD,Midlands And East Of England Commissioning Region,United Lincolnshire Hospitals NHS Trust,11866.0,0.0,983.0,4241.0,0.0,0.0,1454.0,1.0,3816.0,0.0,0.0,1237.0
MSitAE-JANUARY-2018,RRK,Midlands And East Of England Commissioning Region,University Hospitals Birmingham NHS Foundation Trust,10083.0,0.0,0.0,2181.0,0.0,0.0,782.0,0.0,3947.0,0.0,0.0,1313.0
MSitAE-JANUARY-2018,RKB,Midlands And East Of England Commissioning Region,University Hospitals Coventry And Warwickshire NHS Trust,11813.0,1892.0,6130.0,3465.0,24.0,204.0,899.0,0.0,4099.0,117.0,2.0,648.0
MSitAE-JANUARY-2018,RWE,Midlands And East Of England Commissioning Region,University Hospitals Of Leicester NHS Trust,18173.0,1735.0,0.0,4970.0,16.0,0.0,1654.0,0.0,4588.0,9.0,0.0,4316.0
MSitAE-JANUARY-2018,RJE,Midlands And East Of England Commissioning Region,University Hospitals Of North Midlands NHS Trust,13346.0,443.0,6846.0,6145.0,0.0,231.0,1117.0,272.0,4543.0,0.0,0.0,3032.0
MSitAE-JANUARY-2018,RBK,Midlands And East Of England Commissioning Region,Walsall Healthcare NHS Trust,6610.0,0.0,3639.0,2416.0,0.0,4.0,811.0,0.0,2220.0,0.0,0.0,730.0
MSitAE-JANUARY-2018,ATQ02,Midlands And East Of England Commissioning Region,Walsall Urgent Care Centre (Community Site),0.0,0.0,3723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RWG,Midlands And East Of England Commissioning Region,West Hertfordshire Hospitals NHS Trust,7887.0,0.0,3585.0,3168.0,0.0,15.0,1450.0,0.0,3047.0,0.0,0.0,450.0
MSitAE-JANUARY-2018,RGR,Midlands And East Of England Commissioning Region,West Suffolk NHS Foundation Trust,5468.0,0.0,564.0,980.0,0.0,0.0,122.0,0.0,2333.0,0.0,0.0,426.0
MSitAE-JANUARY-2018,RWP,Midlands And East Of England Commissioning Region,Worcestershire Acute Hospitals NHS Trust,10218.0,0.0,4886.0,4039.0,0.0,1.0,1654.0,8.0,3122.0,0.0,0.0,808.0
MSitAE-JANUARY-2018,RLQ,Midlands And East Of England Commissioning Region,Wye Valley NHS Trust,4532.0,0.0,0.0,1263.0,0.0,0.0,327.0,2.0,1437.0,0.0,0.0,246.0
MSitAE-JANUARY-2018,REM,North Of England Commissioning Region,Aintree University Hospital NHS Foundation Trust,7457.0,0.0,6869.0,2059.0,0.0,5.0,792.0,3.0,3358.0,0.0,0.0,881.0
MSitAE-JANUARY-2018,RCF,North Of England Commissioning Region,Airedale NHS Foundation Trust,5420.0,0.0,0.0,403.0,0.0,0.0,63.0,0.0,1177.0,0.0,0.0,910.0
MSitAE-JANUARY-2018,RBS,North Of England Commissioning Region,Alder Hey Children's NHS Foundation Trust,5060.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,1067.0,0.0,0.0,248.0
MSitAE-JANUARY-2018,NNF70,North Of England Commissioning Region,Alfred Bean Hospital,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RFF,North Of England Commissioning Region,Barnsley Hospital NHS Foundation Trust,7275.0,0.0,0.0,1052.0,0.0,0.0,246.0,0.0,2102.0,0.0,0.0,507.0
MSitAE-JANUARY-2018,RXL,North Of England Commissioning Region,Blackpool Teaching Hospitals NHS Foundation Trust,5434.0,0.0,11100.0,2511.0,0.0,10.0,1557.0,77.0,2432.0,0.0,0.0,904.0
MSitAE-JANUARY-2018,RMC,North Of England Commissioning Region,Bolton NHS Foundation Trust,8506.0,0.0,871.0,2081.0,0.0,5.0,679.0,5.0,2250.0,0.0,32.0,749.0
MSitAE-JANUARY-2018,RAE,North Of England Commissioning Region,Bradford Teaching Hospitals NHS Foundation Trust,9962.0,0.0,1316.0,2448.0,0.0,5.0,58.0,0.0,3574.0,0.0,115.0,1306.0
MSitAE-JANUARY-2018,NNF09,North Of England Commissioning Region,Bransholme Health Centre,0.0,0.0,2073.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RY2,North Of England Commissioning Region,Bridgewater Community Healthcare NHS Foundation Trust,0.0,0.0,12238.0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RWY,North Of England Commissioning Region,Calderdale And Huddersfield NHS Foundation Trust,11735.0,0.0,0.0,1084.0,0.0,0.0,66.0,0.0,3303.0,0.0,0.0,1222.0
MSitAE-JANUARY-2018,RLN,North Of England Commissioning Region,City Hospitals Sunderland NHS Foundation Trust,8106.0,2058.0,3063.0,2049.0,38.0,17.0,415.0,0.0,2941.0,51.0,0.0,749.0
MSitAE-JANUARY-2018,RJR,North Of England Commissioning Region,Countess Of Chester Hospital NHS Foundation Trust,5644.0,0.0,647.0,1234.0,0.0,2.0,658.0,0.0,2073.0,0.0,0.0,633.0
MSitAE-JANUARY-2018,RXP,North Of England Commissioning Region,County Durham And Darlington NHS Foundation Trust,10759.0,0.0,6276.0,3135.0,0.0,0.0,1434.0,0.0,3731.0,0.0,0.0,1580.0
MSitAE-JANUARY-2018,RP5,North Of England Commissioning Region,Doncaster And Bassetlaw Teaching Hospitals NHS Foundation Trust,10919.0,0.0,2762.0,1680.0,0.0,0.0,365.0,0.0,3456.0,0.0,474.0,1206.0
MSitAE-JANUARY-2018,RJN,North Of England Commissioning Region,East Cheshire NHS Trust,3818.0,0.0,18.0,1103.0,0.0,0.0,313.0,39.0,946.0,0.0,0.0,293.0
MSitAE-JANUARY-2018,RXR,North Of England Commissioning Region,East Lancashire Hospitals NHS Trust,8389.0,0.0,9184.0,3352.0,0.0,226.0,909.0,3.0,3161.0,0.0,38.0,1506.0
MSitAE-JANUARY-2018,NNF94,North Of England Commissioning Region,East Riding Community Hospital,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RR7,North Of England Commissioning Region,Gateshead Health NHS Foundation Trust,7269.0,0.0,2462.0,802.0,0.0,0.0,308.0,0.0,1810.0,0.0,0.0,394.0
MSitAE-JANUARY-2018,RCD,North Of England Commissioning Region,Harrogate And District NHS Foundation Trust,4025.0,0.0,692.0,370.0,0.0,1.0,49.0,0.0,1029.0,0.0,0.0,529.0
MSitAE-JANUARY-2018,NNF99,North Of England Commissioning Region,Hornsea Cottage Hospital,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RWA,North Of England Commissioning Region,Hull And East Yorkshire Hospitals NHS Trust,10867.0,0.0,846.0,2613.0,0.0,1.0,752.0,0.0,3255.0,0.0,0.0,1372.0
MSitAE-JANUARY-2018,RV9,North Of England Commissioning Region,Humber NHS Foundation Trust,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RXN,North Of England Commissioning Region,Lancashire Teaching Hospitals NHS Foundation Trust,5530.0,0.0,6507.0,2103.0,0.0,308.0,822.0,10.0,2062.0,0.0,487.0,1710.0
MSitAE-JANUARY-2018,Y01231,North Of England Commissioning Region,Lcd-Leeds-Ooh,0.0,0.0,2395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RR8,North Of England Commissioning Region,Leeds Teaching Hospitals NHS Trust,16080.0,0.0,3378.0,5412.0,0.0,0.0,1773.0,0.0,4990.0,0.0,0.0,1517.0
MSitAE-JANUARY-2018,RY1,North Of England Commissioning Region,Liverpool Community Health NHS Trust,0.0,0.0,2596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,RBQ,North Of England Commissioning Region,Liverpool Heart And Chest Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0
MSitAE-JANUARY-2018,REP,North Of England Commissioning Region,Liverpool Women's NHS Foundation Trust,0.0,1131.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,106.0,0.0,27.0
MSitAE-JANUARY-2018,Y01069,North Of England Commissioning Region,Local Care Direct Ooh,0.0,0.0,3726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-JANUARY-2018,R0A,North Of England Commissioning Region,Manchester University NHS Foundation Trust,20940.0,3363.0,9455.0,4840.0,48.0,18.0,1166.0,0.0,6843.0,172.0,156.0,1594.0
MSitAE-JANUARY-2018,RW4,North Of England Commissioning Region,Mersey Care NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0
MSitAE-JANUARY-2018,RBT,North Of England Commissioning Region,Mid Cheshire Hospitals NHS Foundation Trust,5272.0,0.0,1866.0,1515.0,0.0,32.0,1.0,0.0,2009.0,0.0,0.0,1129.0
MSitAE-JANUARY-2018,RXF,North Of England Commissioning Region,Mid Yorkshire Hospitals NHS Trust,19760.0,0.0,0.0,4196.0,0.0,0.0,1943.0,0.0,4236.0,0.0,0.0,1042.0
MSitAE-JANUARY-2018,RNL,North Of England Commissioning Region,North Cumbria University Hospitals NHS Trust,7399.0,0.0,1257.0,1446.0,0.0,16.0,571.0,2.0,2241.0,0.0,0.0,865.0
MSitAE-JANUARY-2018,RVW,North Of England Commissioning Region,North Tees And Hartlepool NHS Foundation Trust,3881.0,0.0,10327.0,471.0,0.0,44.0,94.0,1.0,1598.0,0.0,630.0,2098.0
